run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2902,1748,0,818,644,1,2,1119,1211,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2720,1660,0,853,743,2,1,1140,1141,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2872,1725,0,803,636,4,1,1137,1091,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2804,1746,0,844,693,5,1,1040,1186,0,0
