run,total,proton,electron,gamma,pion,muon,other
1,3015,140,92,2250,88,0,445
2,2382,81,75,1821,55,0,350
3,1893,94,61,1354,59,1,324
4,2361,101,72,1690,69,0,429
5,2384,107,71,1710,86,0,410
6,2926,93,76,2242,87,0,428
7,2062,111,57,1450,56,0,388
8,2059,102,60,1540,50,0,307
9,1227,60,29,886,38,0,214
10,2541,111,92,1989,57,0,292
Total,22850,1000,685,16932,645,1,3587
Average,2285,100,68,1693,64,0,358
Per Proton,2,0,,1,0,0,0
