run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2207,1701,0,635,531,1,1,954,943,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2337,1631,0,656,537,2,3,1014,991,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2354,1749,0,681,518,1,3,996,1019,0,0
run,primary_proton,secondary_proton,neutron,e-,e+,mu-,mu+,pi-,pi+,gamma,other
0,2413,1647,0,676,573,2,1,928,988,0,0
